distance,pair,value
5,1_6,608.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,4_5,751.4
2,6_8,692
3,4_7,720.2
4,4_8,683
5,1_6,608.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,7_8,635.8
2,1_3,603
3,4_7,720.2
4,2_6,659.2
5,2_7,761.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,4_5,751.4
2,4_6,812.4
3,6_9,796.2
4,3_7,707.8
5,1_6,608.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,8_9,807
2,1_3,603
3,2_5,698.4
4,1_5,648.25
5,4_9,823
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,8_9,807
2,3_5,770.8
3,5_8,662
4,4_8,683
5,2_7,761.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,6_7,842.5
2,1_3,603
3,2_5,698.4
4,1_5,648.25
5,2_7,761.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,7_8,635.8
2,1_3,603
3,3_6,685.6
4,1_5,648.25
5,4_9,823
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,4_5,751.4
2,5_7,753.6
3,2_5,698.4
4,1_5,648.25
5,2_7,761.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,7_8,635.8
2,7_9,797.2
3,4_7,720.2
4,1_5,648.25
5,3_8,705.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,5_6,817.6
2,7_9,797.2
3,3_6,685.6
4,4_8,683
5,4_9,823
6,3_9,724.25
7,1_8,700
8,1_9,622
1,5_6,817.6
2,7_9,797.2
3,3_6,685.6
4,3_7,707.8
5,3_8,705.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,5_6,817.6
2,2_4,764.6
3,1_4,684.6
4,2_6,659.2
5,2_7,761.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,2_3,601.2
2,1_3,603
3,1_4,684.6
4,2_6,659.2
5,4_9,823
6,1_7,628.6
7,1_8,700
8,1_9,622
1,8_9,807
2,5_7,753.6
3,2_5,698.4
4,5_9,745.2
5,3_8,705.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,4_5,751.4
2,2_4,764.6
3,4_7,720.2
4,5_9,745.2
5,2_7,761.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,5_6,817.6
2,6_8,692
3,1_4,684.6
4,3_7,707.8
5,3_8,705.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,1_2,645.6
2,5_7,753.6
3,4_7,720.2
4,5_9,745.2
5,4_9,823
6,2_8,607.2
7,1_8,700
8,1_9,622
1,7_8,635.8
2,4_6,812.4
3,1_4,684.6
4,2_6,659.2
5,1_6,608.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,3_4,702.2
2,1_3,603
3,4_7,720.2
4,3_7,707.8
5,4_9,823
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,4_5,751.4
2,3_5,770.8
3,3_6,685.6
4,5_9,745.2
5,1_6,608.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,8_9,807
2,2_4,764.6
3,3_6,685.6
4,1_5,648.25
5,1_6,608.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,8_9,807
2,7_9,797.2
3,5_8,662
4,5_9,745.2
5,3_8,705.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,7_8,635.8
2,1_3,603
3,5_8,662
4,5_9,745.2
5,4_9,823
6,1_7,628.6
7,1_8,700
8,1_9,622
1,8_9,807
2,1_3,603
3,1_4,684.6
4,5_9,745.2
5,2_7,761.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,4_5,751.4
2,4_6,812.4
3,2_5,698.4
4,1_5,648.25
5,2_7,761.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,4_5,751.4
2,4_6,812.4
3,4_7,720.2
4,5_9,745.2
5,1_6,608.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,6_7,842.5
2,1_3,603
3,5_8,662
4,1_5,648.25
5,3_8,705.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,3_4,702.2
2,5_7,753.6
3,1_4,684.6
4,4_8,683
5,1_6,608.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,2_3,601.2
2,3_5,770.8
3,3_6,685.6
4,4_8,683
5,3_8,705.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,5_6,817.6
2,1_3,603
3,4_7,720.2
4,1_5,648.25
5,3_8,705.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,4_5,751.4
2,2_4,764.6
3,1_4,684.6
4,2_6,659.2
5,1_6,608.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,6_7,842.5
2,2_4,764.6
3,3_6,685.6
4,1_5,648.25
5,3_8,705.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,8_9,807
2,2_4,764.6
3,3_6,685.6
4,2_6,659.2
5,1_6,608.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,5_6,817.6
2,5_7,753.6
3,4_7,720.2
4,2_6,659.2
5,2_7,761.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,5_6,817.6
2,6_8,692
3,6_9,796.2
4,5_9,745.2
5,4_9,823
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,8_9,807
2,5_7,753.6
3,3_6,685.6
4,5_9,745.2
5,4_9,823
6,3_9,724.25
7,1_8,700
8,1_9,622
1,7_8,635.8
2,5_7,753.6
3,1_4,684.6
4,5_9,745.2
5,4_9,823
6,2_8,607.2
7,1_8,700
8,1_9,622
1,1_2,645.6
2,6_8,692
3,5_8,662
4,5_9,745.2
5,4_9,823
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,7_8,635.8
2,2_4,764.6
3,3_6,685.6
4,1_5,648.25
5,3_8,705.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,7_8,635.8
2,2_4,764.6
3,6_9,796.2
4,2_6,659.2
5,4_9,823
6,3_9,724.25
7,1_8,700
8,1_9,622
1,3_4,702.2
2,7_9,797.2
3,6_9,796.2
4,2_6,659.2
5,3_8,705.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,4_5,751.4
2,7_9,797.2
3,6_9,796.2
4,1_5,648.25
5,1_6,608.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,3_4,702.2
2,2_4,764.6
3,5_8,662
4,1_5,648.25
5,4_9,823
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,8_9,807
2,6_8,692
3,6_9,796.2
4,5_9,745.2
5,1_6,608.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,5_6,817.6
2,1_3,603
3,3_6,685.6
4,1_5,648.25
5,4_9,823
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,1_2,645.6
2,2_4,764.6
3,6_9,796.2
4,4_8,683
5,4_9,823
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,1_2,645.6
2,5_7,753.6
3,3_6,685.6
4,1_5,648.25
5,3_8,705.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,5_6,817.6
2,4_6,812.4
3,4_7,720.2
4,4_8,683
5,3_8,705.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,7_8,635.8
2,6_8,692
3,4_7,720.2
4,1_5,648.25
5,4_9,823
6,1_7,628.6
7,1_8,700
8,1_9,622
1,5_6,817.6
2,6_8,692
3,4_7,720.2
4,2_6,659.2
5,2_7,761.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,8_9,807
2,1_3,603
3,6_9,796.2
4,1_5,648.25
5,4_9,823
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,7_8,635.8
2,3_5,770.8
3,6_9,796.2
4,1_5,648.25
5,4_9,823
6,2_8,607.2
7,1_8,700
8,1_9,622
1,5_6,817.6
2,6_8,692
3,3_6,685.6
4,2_6,659.2
5,1_6,608.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,6_7,842.5
2,4_6,812.4
3,2_5,698.4
4,3_7,707.8
5,2_7,761.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,1_2,645.6
2,7_9,797.2
3,3_6,685.6
4,4_8,683
5,4_9,823
6,1_7,628.6
7,1_8,700
8,1_9,622
1,6_7,842.5
2,4_6,812.4
3,5_8,662
4,2_6,659.2
5,1_6,608.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,6_7,842.5
2,1_3,603
3,2_5,698.4
4,4_8,683
5,2_7,761.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,3_4,702.2
2,4_6,812.4
3,2_5,698.4
4,3_7,707.8
5,2_7,761.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,8_9,807
2,6_8,692
3,1_4,684.6
4,5_9,745.2
5,2_7,761.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,4_5,751.4
2,1_3,603
3,2_5,698.4
4,5_9,745.2
5,4_9,823
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,1_2,645.6
2,7_9,797.2
3,5_8,662
4,4_8,683
5,4_9,823
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,3_4,702.2
2,4_6,812.4
3,1_4,684.6
4,5_9,745.2
5,3_8,705.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,1_2,645.6
2,6_8,692
3,4_7,720.2
4,5_9,745.2
5,4_9,823
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,7_8,635.8
2,7_9,797.2
3,3_6,685.6
4,1_5,648.25
5,3_8,705.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,1_2,645.6
2,7_9,797.2
3,4_7,720.2
4,3_7,707.8
5,3_8,705.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,2_3,601.2
2,3_5,770.8
3,3_6,685.6
4,5_9,745.2
5,4_9,823
6,1_7,628.6
7,1_8,700
8,1_9,622
1,5_6,817.6
2,2_4,764.6
3,2_5,698.4
4,3_7,707.8
5,3_8,705.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,4_5,751.4
2,7_9,797.2
3,2_5,698.4
4,4_8,683
5,1_6,608.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,6_7,842.5
2,1_3,603
3,5_8,662
4,5_9,745.2
5,1_6,608.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,5_6,817.6
2,5_7,753.6
3,3_6,685.6
4,1_5,648.25
5,3_8,705.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,4_5,751.4
2,1_3,603
3,2_5,698.4
4,5_9,745.2
5,1_6,608.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,4_5,751.4
2,6_8,692
3,2_5,698.4
4,5_9,745.2
5,1_6,608.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,7_8,635.8
2,6_8,692
3,6_9,796.2
4,3_7,707.8
5,4_9,823
6,1_7,628.6
7,1_8,700
8,1_9,622
1,6_7,842.5
2,4_6,812.4
3,1_4,684.6
4,1_5,648.25
5,1_6,608.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,2_3,601.2
2,5_7,753.6
3,5_8,662
4,5_9,745.2
5,4_9,823
6,3_9,724.25
7,1_8,700
8,1_9,622
1,3_4,702.2
2,1_3,603
3,4_7,720.2
4,4_8,683
5,1_6,608.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,1_2,645.6
2,1_3,603
3,1_4,684.6
4,5_9,745.2
5,4_9,823
6,2_8,607.2
7,1_8,700
8,1_9,622
1,6_7,842.5
2,2_4,764.6
3,1_4,684.6
4,4_8,683
5,2_7,761.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,4_5,751.4
2,1_3,603
3,5_8,662
4,3_7,707.8
5,1_6,608.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,3_4,702.2
2,3_5,770.8
3,3_6,685.6
4,2_6,659.2
5,1_6,608.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,4_5,751.4
2,7_9,797.2
3,6_9,796.2
4,5_9,745.2
5,1_6,608.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,4_5,751.4
2,6_8,692
3,3_6,685.6
4,5_9,745.2
5,2_7,761.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,5_6,817.6
2,3_5,770.8
3,1_4,684.6
4,1_5,648.25
5,2_7,761.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,1_2,645.6
2,4_6,812.4
3,4_7,720.2
4,3_7,707.8
5,3_8,705.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,2_3,601.2
2,1_3,603
3,6_9,796.2
4,4_8,683
5,3_8,705.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,1_2,645.6
2,6_8,692
3,2_5,698.4
4,1_5,648.25
5,2_7,761.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,2_3,601.2
2,7_9,797.2
3,4_7,720.2
4,1_5,648.25
5,1_6,608.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,1_2,645.6
2,2_4,764.6
3,5_8,662
4,1_5,648.25
5,2_7,761.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,7_8,635.8
2,1_3,603
3,2_5,698.4
4,5_9,745.2
5,2_7,761.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,1_2,645.6
2,7_9,797.2
3,3_6,685.6
4,4_8,683
5,3_8,705.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,7_8,635.8
2,6_8,692
3,6_9,796.2
4,3_7,707.8
5,4_9,823
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,8_9,807
2,3_5,770.8
3,1_4,684.6
4,5_9,745.2
5,3_8,705.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,2_3,601.2
2,3_5,770.8
3,1_4,684.6
4,1_5,648.25
5,2_7,761.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,1_2,645.6
2,2_4,764.6
3,1_4,684.6
4,5_9,745.2
5,4_9,823
6,1_7,628.6
7,1_8,700
8,1_9,622
1,5_6,817.6
2,3_5,770.8
3,6_9,796.2
4,3_7,707.8
5,4_9,823
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,7_8,635.8
2,4_6,812.4
3,3_6,685.6
4,5_9,745.2
5,1_6,608.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,1_2,645.6
2,5_7,753.6
3,1_4,684.6
4,5_9,745.2
5,4_9,823
6,3_9,724.25
7,1_8,700
8,1_9,622
1,5_6,817.6
2,1_3,603
3,5_8,662
4,4_8,683
5,3_8,705.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,7_8,635.8
2,5_7,753.6
3,3_6,685.6
4,1_5,648.25
5,1_6,608.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,1_2,645.6
2,2_4,764.6
3,5_8,662
4,1_5,648.25
5,4_9,823
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,2_3,601.2
2,2_4,764.6
3,6_9,796.2
4,3_7,707.8
5,4_9,823
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,7_8,635.8
2,7_9,797.2
3,4_7,720.2
4,4_8,683
5,3_8,705.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,7_8,635.8
2,2_4,764.6
3,2_5,698.4
4,5_9,745.2
5,4_9,823
6,3_9,724.25
7,1_8,700
8,1_9,622
1,5_6,817.6
2,5_7,753.6
3,4_7,720.2
4,1_5,648.25
5,2_7,761.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,3_4,702.2
2,6_8,692
3,5_8,662
4,1_5,648.25
5,1_6,608.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,6_7,842.5
2,6_8,692
3,3_6,685.6
4,1_5,648.25
5,2_7,761.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,5_6,817.6
2,4_6,812.4
3,3_6,685.6
4,3_7,707.8
5,1_6,608.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,5_6,817.6
2,6_8,692
3,4_7,720.2
4,5_9,745.2
5,3_8,705.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,7_8,635.8
2,3_5,770.8
3,3_6,685.6
4,4_8,683
5,2_7,761.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,1_2,645.6
2,1_3,603
3,3_6,685.6
4,4_8,683
5,3_8,705.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,8_9,807
2,5_7,753.6
3,5_8,662
4,5_9,745.2
5,1_6,608.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,6_7,842.5
2,6_8,692
3,6_9,796.2
4,2_6,659.2
5,3_8,705.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,5_6,817.6
2,1_3,603
3,6_9,796.2
4,5_9,745.2
5,3_8,705.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,5_6,817.6
2,6_8,692
3,1_4,684.6
4,3_7,707.8
5,2_7,761.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,8_9,807
2,3_5,770.8
3,5_8,662
4,5_9,745.2
5,3_8,705.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,1_2,645.6
2,3_5,770.8
3,4_7,720.2
4,1_5,648.25
5,4_9,823
6,3_9,724.25
7,1_8,700
8,1_9,622
1,7_8,635.8
2,5_7,753.6
3,6_9,796.2
4,1_5,648.25
5,3_8,705.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,6_7,842.5
2,5_7,753.6
3,6_9,796.2
4,3_7,707.8
5,1_6,608.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,2_3,601.2
2,7_9,797.2
3,1_4,684.6
4,3_7,707.8
5,2_7,761.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,1_2,645.6
2,5_7,753.6
3,1_4,684.6
4,2_6,659.2
5,4_9,823
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,6_7,842.5
2,1_3,603
3,5_8,662
4,2_6,659.2
5,1_6,608.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,5_6,817.6
2,6_8,692
3,2_5,698.4
4,4_8,683
5,2_7,761.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,8_9,807
2,6_8,692
3,5_8,662
4,1_5,648.25
5,3_8,705.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,2_3,601.2
2,3_5,770.8
3,4_7,720.2
4,4_8,683
5,2_7,761.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,1_2,645.6
2,2_4,764.6
3,1_4,684.6
4,2_6,659.2
5,2_7,761.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,8_9,807
2,1_3,603
3,2_5,698.4
4,1_5,648.25
5,2_7,761.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,7_8,635.8
2,1_3,603
3,2_5,698.4
4,5_9,745.2
5,2_7,761.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,5_6,817.6
2,1_3,603
3,6_9,796.2
4,5_9,745.2
5,3_8,705.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,8_9,807
2,5_7,753.6
3,6_9,796.2
4,4_8,683
5,2_7,761.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,1_2,645.6
2,3_5,770.8
3,6_9,796.2
4,1_5,648.25
5,4_9,823
6,2_8,607.2
7,1_8,700
8,1_9,622
1,7_8,635.8
2,4_6,812.4
3,3_6,685.6
4,4_8,683
5,1_6,608.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,2_3,601.2
2,2_4,764.6
3,3_6,685.6
4,1_5,648.25
5,1_6,608.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,6_7,842.5
2,3_5,770.8
3,2_5,698.4
4,2_6,659.2
5,4_9,823
6,1_7,628.6
7,1_8,700
8,1_9,622
1,4_5,751.4
2,7_9,797.2
3,1_4,684.6
4,4_8,683
5,2_7,761.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,1_2,645.6
2,3_5,770.8
3,4_7,720.2
4,4_8,683
5,2_7,761.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,5_6,817.6
2,1_3,603
3,5_8,662
4,2_6,659.2
5,3_8,705.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,3_4,702.2
2,3_5,770.8
3,1_4,684.6
4,3_7,707.8
5,2_7,761.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,3_4,702.2
2,3_5,770.8
3,2_5,698.4
4,3_7,707.8
5,1_6,608.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,6_7,842.5
2,2_4,764.6
3,1_4,684.6
4,4_8,683
5,4_9,823
6,3_9,724.25
7,1_8,700
8,1_9,622
1,2_3,601.2
2,4_6,812.4
3,6_9,796.2
4,5_9,745.2
5,1_6,608.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,7_8,635.8
2,5_7,753.6
3,1_4,684.6
4,2_6,659.2
5,4_9,823
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,7_8,635.8
2,2_4,764.6
3,3_6,685.6
4,2_6,659.2
5,2_7,761.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,6_7,842.5
2,3_5,770.8
3,2_5,698.4
4,1_5,648.25
5,2_7,761.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,6_7,842.5
2,4_6,812.4
3,2_5,698.4
4,3_7,707.8
5,1_6,608.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,3_4,702.2
2,5_7,753.6
3,5_8,662
4,5_9,745.2
5,1_6,608.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,7_8,635.8
2,2_4,764.6
3,1_4,684.6
4,5_9,745.2
5,3_8,705.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,6_7,842.5
2,2_4,764.6
3,1_4,684.6
4,1_5,648.25
5,4_9,823
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,6_7,842.5
2,3_5,770.8
3,6_9,796.2
4,3_7,707.8
5,2_7,761.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,4_5,751.4
2,1_3,603
3,6_9,796.2
4,2_6,659.2
5,4_9,823
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,1_2,645.6
2,7_9,797.2
3,3_6,685.6
4,3_7,707.8
5,4_9,823
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,3_4,702.2
2,7_9,797.2
3,5_8,662
4,5_9,745.2
5,3_8,705.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,1_2,645.6
2,2_4,764.6
3,5_8,662
4,3_7,707.8
5,4_9,823
6,3_9,724.25
7,1_8,700
8,1_9,622
1,4_5,751.4
2,6_8,692
3,1_4,684.6
4,3_7,707.8
5,3_8,705.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,1_2,645.6
2,1_3,603
3,1_4,684.6
4,2_6,659.2
5,2_7,761.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,3_4,702.2
2,1_3,603
3,2_5,698.4
4,2_6,659.2
5,2_7,761.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,5_6,817.6
2,7_9,797.2
3,6_9,796.2
4,5_9,745.2
5,2_7,761.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,5_6,817.6
2,5_7,753.6
3,3_6,685.6
4,4_8,683
5,2_7,761.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,6_7,842.5
2,6_8,692
3,6_9,796.2
4,3_7,707.8
5,3_8,705.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,6_7,842.5
2,1_3,603
3,1_4,684.6
4,1_5,648.25
5,4_9,823
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,3_4,702.2
2,1_3,603
3,5_8,662
4,2_6,659.2
5,1_6,608.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,5_6,817.6
2,5_7,753.6
3,3_6,685.6
4,2_6,659.2
5,1_6,608.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,3_4,702.2
2,4_6,812.4
3,3_6,685.6
4,2_6,659.2
5,4_9,823
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,4_5,751.4
2,2_4,764.6
3,3_6,685.6
4,2_6,659.2
5,1_6,608.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,4_5,751.4
2,5_7,753.6
3,4_7,720.2
4,5_9,745.2
5,3_8,705.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,6_7,842.5
2,7_9,797.2
3,3_6,685.6
4,5_9,745.2
5,3_8,705.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,1_2,645.6
2,2_4,764.6
3,4_7,720.2
4,3_7,707.8
5,3_8,705.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,8_9,807
2,7_9,797.2
3,5_8,662
4,1_5,648.25
5,1_6,608.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,7_8,635.8
2,6_8,692
3,2_5,698.4
4,5_9,745.2
5,3_8,705.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,7_8,635.8
2,1_3,603
3,3_6,685.6
4,5_9,745.2
5,1_6,608.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,3_4,702.2
2,2_4,764.6
3,6_9,796.2
4,4_8,683
5,4_9,823
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,4_5,751.4
2,5_7,753.6
3,2_5,698.4
4,5_9,745.2
5,3_8,705.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,5_6,817.6
2,3_5,770.8
3,4_7,720.2
4,3_7,707.8
5,1_6,608.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,1_2,645.6
2,2_4,764.6
3,5_8,662
4,5_9,745.2
5,4_9,823
6,2_8,607.2
7,1_8,700
8,1_9,622
1,6_7,842.5
2,1_3,603
3,5_8,662
4,5_9,745.2
5,4_9,823
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,7_8,635.8
2,6_8,692
3,3_6,685.6
4,5_9,745.2
5,2_7,761.4
6,3_9,724.25
7,1_8,700
8,1_9,622
1,4_5,751.4
2,1_3,603
3,6_9,796.2
4,5_9,745.2
5,2_7,761.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,3_4,702.2
2,3_5,770.8
3,3_6,685.6
4,3_7,707.8
5,1_6,608.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,3_4,702.2
2,3_5,770.8
3,6_9,796.2
4,2_6,659.2
5,4_9,823
6,2_8,607.2
7,1_8,700
8,1_9,622
1,5_6,817.6
2,5_7,753.6
3,6_9,796.2
4,3_7,707.8
5,2_7,761.4
6,1_7,628.6
7,1_8,700
8,1_9,622
1,4_5,751.4
2,1_3,603
3,2_5,698.4
4,3_7,707.8
5,3_8,705.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,4_5,751.4
2,7_9,797.2
3,2_5,698.4
4,1_5,648.25
5,4_9,823
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,5_6,817.6
2,3_5,770.8
3,1_4,684.6
4,2_6,659.2
5,2_7,761.4
6,3_9,724.25
7,2_9,742.6
8,1_9,622
1,8_9,807
2,2_4,764.6
3,2_5,698.4
4,4_8,683
5,2_7,761.4
6,2_8,607.2
7,2_9,742.6
8,1_9,622
1,2_3,601.2
2,5_7,753.6
3,1_4,684.6
4,4_8,683
5,1_6,608.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,8_9,807
2,1_3,603
3,1_4,684.6
4,2_6,659.2
5,1_6,608.4
6,2_8,607.2
7,1_8,700
8,1_9,622
1,5_6,817.6
2,7_9,797.2
3,4_7,720.2
4,3_7,707.8
5,3_8,705.4
6,1_7,628.6
7,2_9,742.6
8,1_9,622
1,1_2,645.6
