distance,pair,value
1,5_6,701.2
2,7_9,645.4
3,3_6,660.6
4,3_7,536
5,3_8,577
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,4_5,674
2,5_7,627.8
3,2_5,533.2
4,4_8,573.8
5,1_6,600.8
6,1_7,555
7,1_8,573
8,1_9,532.4
1,3_4,582.8
2,5_7,627.8
3,4_7,646.2
4,4_8,573.8
5,4_9,608.2
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,1_2,593.4
2,2_4,572.2
3,5_8,605.6
4,4_8,573.8
5,2_7,542
6,1_7,555
7,1_8,573
8,1_9,532.4
1,7_8,747.2
2,4_6,630.8
3,6_9,623.6
4,5_9,637
5,3_8,577
6,1_7,555
7,1_8,573
8,1_9,532.4
1,5_6,701.2
2,6_8,671
3,1_4,586.8
4,2_6,570
5,3_8,577
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,6_7,809
2,2_4,572.2
3,6_9,623.6
4,3_7,536
5,3_8,577
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,8_9,717.75
2,3_5,634.8
3,2_5,533.2
4,1_5,639.6
5,3_8,577
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,5_6,701.2
2,4_6,630.8
3,1_4,586.8
4,4_8,573.8
5,4_9,608.2
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,8_9,717.75
2,1_3,610.4
3,3_6,660.6
4,3_7,536
5,2_7,542
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,8_9,717.75
2,5_7,627.8
3,5_8,605.6
4,4_8,573.8
5,3_8,577
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,2_3,638.2
2,2_4,572.2
3,5_8,605.6
4,3_7,536
5,1_6,600.8
6,1_7,555
7,1_8,573
8,1_9,532.4
1,1_2,593.4
2,7_9,645.4
3,2_5,533.2
4,3_7,536
5,2_7,542
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,1_2,593.4
2,4_6,630.8
3,6_9,623.6
4,1_5,639.6
5,1_6,600.8
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,8_9,717.75
2,1_3,610.4
3,6_9,623.6
4,4_8,573.8
5,3_8,577
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,5_6,701.2
2,2_4,572.2
3,3_6,660.6
4,4_8,573.8
5,3_8,577
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,1_2,593.4
2,3_5,634.8
3,1_4,586.8
4,1_5,639.6
5,4_9,608.2
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,4_5,674
2,5_7,627.8
3,4_7,646.2
4,2_6,570
5,1_6,600.8
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,2_3,638.2
2,3_5,634.8
3,1_4,586.8
4,3_7,536
5,2_7,542
6,1_7,555
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,5_7,627.8
3,4_7,646.2
4,1_5,639.6
5,2_7,542
6,1_7,555
7,1_8,573
8,1_9,532.4
1,4_5,674
2,4_6,630.8
3,2_5,533.2
4,2_6,570
5,2_7,542
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,4_5,674
2,3_5,634.8
3,4_7,646.2
4,5_9,637
5,3_8,577
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,1_2,593.4
2,2_4,572.2
3,3_6,660.6
4,1_5,639.6
5,4_9,608.2
6,1_7,555
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,6_8,671
3,4_7,646.2
4,4_8,573.8
5,1_6,600.8
6,1_7,555
7,1_8,573
8,1_9,532.4
1,5_6,701.2
2,3_5,634.8
3,2_5,533.2
4,2_6,570
5,3_8,577
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,1_2,593.4
2,3_5,634.8
3,6_9,623.6
4,1_5,639.6
5,2_7,542
6,1_7,555
7,1_8,573
8,1_9,532.4
1,4_5,674
2,3_5,634.8
3,2_5,533.2
4,3_7,536
5,3_8,577
6,1_7,555
7,1_8,573
8,1_9,532.4
1,3_4,582.8
2,7_9,645.4
3,2_5,533.2
4,4_8,573.8
5,4_9,608.2
6,1_7,555
7,1_8,573
8,1_9,532.4
1,6_7,809
2,3_5,634.8
3,1_4,586.8
4,1_5,639.6
5,4_9,608.2
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,6_7,809
2,6_8,671
3,1_4,586.8
4,5_9,637
5,4_9,608.2
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,3_4,582.8
2,4_6,630.8
3,5_8,605.6
4,5_9,637
5,4_9,608.2
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,6_7,809
2,6_8,671
3,4_7,646.2
4,2_6,570
5,1_6,600.8
6,1_7,555
7,1_8,573
8,1_9,532.4
1,7_8,747.2
2,6_8,671
3,5_8,605.6
4,4_8,573.8
5,3_8,577
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,4_5,674
2,1_3,610.4
3,6_9,623.6
4,2_6,570
5,2_7,542
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,2_3,638.2
2,4_6,630.8
3,6_9,623.6
4,1_5,639.6
5,3_8,577
6,1_7,555
7,1_8,573
8,1_9,532.4
1,7_8,747.2
2,5_7,627.8
3,1_4,586.8
4,3_7,536
5,4_9,608.2
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,7_8,747.2
2,3_5,634.8
3,2_5,533.2
4,5_9,637
5,3_8,577
6,1_7,555
7,1_8,573
8,1_9,532.4
1,8_9,717.75
2,2_4,572.2
3,5_8,605.6
4,4_8,573.8
5,2_7,542
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,5_6,701.2
2,5_7,627.8
3,6_9,623.6
4,5_9,637
5,4_9,608.2
6,1_7,555
7,1_8,573
8,1_9,532.4
1,4_5,674
2,1_3,610.4
3,4_7,646.2
4,3_7,536
5,1_6,600.8
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,5_6,701.2
2,7_9,645.4
3,1_4,586.8
4,5_9,637
5,3_8,577
6,1_7,555
7,1_8,573
8,1_9,532.4
1,8_9,717.75
2,3_5,634.8
3,2_5,533.2
4,5_9,637
5,4_9,608.2
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,6_7,809
2,5_7,627.8
3,5_8,605.6
4,3_7,536
5,3_8,577
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,4_6,630.8
3,2_5,533.2
4,3_7,536
5,1_6,600.8
6,1_7,555
7,1_8,573
8,1_9,532.4
1,6_7,809
2,3_5,634.8
3,6_9,623.6
4,2_6,570
5,3_8,577
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,1_2,593.4
2,6_8,671
3,3_6,660.6
4,1_5,639.6
5,3_8,577
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,1_2,593.4
2,3_5,634.8
3,3_6,660.6
4,2_6,570
5,2_7,542
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,1_2,593.4
2,5_7,627.8
3,2_5,533.2
4,4_8,573.8
5,1_6,600.8
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,5_6,701.2
2,2_4,572.2
3,3_6,660.6
4,2_6,570
5,1_6,600.8
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,7_8,747.2
2,7_9,645.4
3,3_6,660.6
4,2_6,570
5,4_9,608.2
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,8_9,717.75
2,4_6,630.8
3,4_7,646.2
4,2_6,570
5,3_8,577
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,1_2,593.4
2,6_8,671
3,3_6,660.6
4,2_6,570
5,2_7,542
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,7_8,747.2
2,3_5,634.8
3,6_9,623.6
4,3_7,536
5,4_9,608.2
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,7_8,747.2
2,6_8,671
3,1_4,586.8
4,5_9,637
5,1_6,600.8
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,2_3,638.2
2,1_3,610.4
3,3_6,660.6
4,5_9,637
5,1_6,600.8
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,6_7,809
2,2_4,572.2
3,2_5,533.2
4,4_8,573.8
5,4_9,608.2
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,6_8,671
3,1_4,586.8
4,2_6,570
5,3_8,577
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,8_9,717.75
2,4_6,630.8
3,3_6,660.6
4,5_9,637
5,4_9,608.2
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,2_3,638.2
2,7_9,645.4
3,4_7,646.2
4,4_8,573.8
5,1_6,600.8
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,1_2,593.4
2,5_7,627.8
3,6_9,623.6
4,2_6,570
5,4_9,608.2
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,1_2,593.4
2,5_7,627.8
3,4_7,646.2
4,1_5,639.6
5,4_9,608.2
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,7_8,747.2
2,5_7,627.8
3,2_5,533.2
4,5_9,637
5,4_9,608.2
6,1_7,555
7,1_8,573
8,1_9,532.4
1,3_4,582.8
2,6_8,671
3,2_5,533.2
4,3_7,536
5,1_6,600.8
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,7_8,747.2
2,6_8,671
3,6_9,623.6
4,1_5,639.6
5,4_9,608.2
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,3_4,582.8
2,2_4,572.2
3,6_9,623.6
4,1_5,639.6
5,2_7,542
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,5_6,701.2
2,6_8,671
3,5_8,605.6
4,5_9,637
5,2_7,542
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,7_8,747.2
2,1_3,610.4
3,1_4,586.8
4,5_9,637
5,1_6,600.8
6,1_7,555
7,1_8,573
8,1_9,532.4
1,3_4,582.8
2,4_6,630.8
3,4_7,646.2
4,3_7,536
5,4_9,608.2
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,1_2,593.4
2,3_5,634.8
3,3_6,660.6
4,2_6,570
5,4_9,608.2
6,1_7,555
7,1_8,573
8,1_9,532.4
1,7_8,747.2
2,7_9,645.4
3,3_6,660.6
4,1_5,639.6
5,2_7,542
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,8_9,717.75
2,6_8,671
3,2_5,533.2
4,4_8,573.8
5,3_8,577
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,7_8,747.2
2,4_6,630.8
3,5_8,605.6
4,1_5,639.6
5,3_8,577
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,1_3,610.4
3,3_6,660.6
4,1_5,639.6
5,3_8,577
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,3_4,582.8
2,6_8,671
3,1_4,586.8
4,3_7,536
5,1_6,600.8
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,1_2,593.4
2,4_6,630.8
3,4_7,646.2
4,2_6,570
5,4_9,608.2
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,7_8,747.2
2,2_4,572.2
3,3_6,660.6
4,1_5,639.6
5,1_6,600.8
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,3_4,582.8
2,5_7,627.8
3,6_9,623.6
4,1_5,639.6
5,4_9,608.2
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,5_6,701.2
2,2_4,572.2
3,6_9,623.6
4,3_7,536
5,1_6,600.8
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,8_9,717.75
2,6_8,671
3,3_6,660.6
4,5_9,637
5,1_6,600.8
6,1_7,555
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,7_9,645.4
3,2_5,533.2
4,5_9,637
5,3_8,577
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,5_6,701.2
2,6_8,671
3,6_9,623.6
4,2_6,570
5,1_6,600.8
6,1_7,555
7,1_8,573
8,1_9,532.4
1,8_9,717.75
2,2_4,572.2
3,1_4,586.8
4,3_7,536
5,1_6,600.8
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,2_3,638.2
2,7_9,645.4
3,3_6,660.6
4,5_9,637
5,2_7,542
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,6_7,809
2,7_9,645.4
3,4_7,646.2
4,4_8,573.8
5,4_9,608.2
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,2_3,638.2
2,2_4,572.2
3,1_4,586.8
4,1_5,639.6
5,1_6,600.8
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,7_8,747.2
2,6_8,671
3,4_7,646.2
4,3_7,536
5,3_8,577
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,5_6,701.2
2,7_9,645.4
3,2_5,533.2
4,4_8,573.8
5,1_6,600.8
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,4_5,674
2,5_7,627.8
3,6_9,623.6
4,2_6,570
5,2_7,542
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,2_3,638.2
2,4_6,630.8
3,4_7,646.2
4,2_6,570
5,1_6,600.8
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,6_7,809
2,5_7,627.8
3,6_9,623.6
4,4_8,573.8
5,4_9,608.2
6,1_7,555
7,1_8,573
8,1_9,532.4
1,4_5,674
2,3_5,634.8
3,6_9,623.6
4,3_7,536
5,3_8,577
6,1_7,555
7,1_8,573
8,1_9,532.4
1,7_8,747.2
2,2_4,572.2
3,4_7,646.2
4,3_7,536
5,2_7,542
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,3_4,582.8
2,1_3,610.4
3,1_4,586.8
4,4_8,573.8
5,1_6,600.8
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,5_6,701.2
2,6_8,671
3,3_6,660.6
4,4_8,573.8
5,1_6,600.8
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,2_3,638.2
2,3_5,634.8
3,4_7,646.2
4,5_9,637
5,3_8,577
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,5_6,701.2
2,5_7,627.8
3,2_5,533.2
4,3_7,536
5,3_8,577
6,1_7,555
7,1_8,573
8,1_9,532.4
1,5_6,701.2
2,6_8,671
3,6_9,623.6
4,2_6,570
5,2_7,542
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,1_2,593.4
2,4_6,630.8
3,6_9,623.6
4,4_8,573.8
5,2_7,542
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,5_6,701.2
2,7_9,645.4
3,4_7,646.2
4,2_6,570
5,1_6,600.8
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,3_5,634.8
3,2_5,533.2
4,3_7,536
5,4_9,608.2
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,3_4,582.8
2,2_4,572.2
3,3_6,660.6
4,3_7,536
5,1_6,600.8
6,1_7,555
7,1_8,573
8,1_9,532.4
1,3_4,582.8
2,1_3,610.4
3,1_4,586.8
4,2_6,570
5,4_9,608.2
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,6_7,809
2,3_5,634.8
3,3_6,660.6
4,5_9,637
5,3_8,577
6,1_7,555
7,1_8,573
8,1_9,532.4
1,8_9,717.75
2,2_4,572.2
3,2_5,533.2
4,3_7,536
5,2_7,542
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,1_2,593.4
2,4_6,630.8
3,3_6,660.6
4,5_9,637
5,1_6,600.8
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,2_3,638.2
2,6_8,671
3,1_4,586.8
4,3_7,536
5,1_6,600.8
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,3_4,582.8
2,5_7,627.8
3,3_6,660.6
4,2_6,570
5,3_8,577
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,8_9,717.75
2,3_5,634.8
3,5_8,605.6
4,1_5,639.6
5,1_6,600.8
6,1_7,555
7,1_8,573
8,1_9,532.4
1,3_4,582.8
2,2_4,572.2
3,4_7,646.2
4,3_7,536
5,1_6,600.8
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,4_6,630.8
3,2_5,533.2
4,5_9,637
5,3_8,577
6,1_7,555
7,1_8,573
8,1_9,532.4
1,4_5,674
2,2_4,572.2
3,1_4,586.8
4,4_8,573.8
5,2_7,542
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,6_7,809
2,1_3,610.4
3,4_7,646.2
4,4_8,573.8
5,2_7,542
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,4_6,630.8
3,4_7,646.2
4,4_8,573.8
5,2_7,542
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,3_5,634.8
3,2_5,533.2
4,1_5,639.6
5,1_6,600.8
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,4_6,630.8
3,6_9,623.6
4,1_5,639.6
5,4_9,608.2
6,1_7,555
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,6_8,671
3,5_8,605.6
4,5_9,637
5,3_8,577
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,4_5,674
2,1_3,610.4
3,1_4,586.8
4,3_7,536
5,2_7,542
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,4_5,674
2,6_8,671
3,3_6,660.6
4,3_7,536
5,4_9,608.2
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,4_5,674
2,3_5,634.8
3,6_9,623.6
4,2_6,570
5,2_7,542
6,1_7,555
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,7_9,645.4
3,4_7,646.2
4,5_9,637
5,3_8,577
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,2_3,638.2
2,7_9,645.4
3,5_8,605.6
4,2_6,570
5,1_6,600.8
6,1_7,555
7,1_8,573
8,1_9,532.4
1,5_6,701.2
2,4_6,630.8
3,4_7,646.2
4,1_5,639.6
5,1_6,600.8
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,1_2,593.4
2,6_8,671
3,2_5,533.2
4,1_5,639.6
5,1_6,600.8
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,8_9,717.75
2,2_4,572.2
3,1_4,586.8
4,5_9,637
5,3_8,577
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,7_8,747.2
2,2_4,572.2
3,2_5,533.2
4,3_7,536
5,2_7,542
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,4_5,674
2,3_5,634.8
3,3_6,660.6
4,3_7,536
5,4_9,608.2
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,4_5,674
2,6_8,671
3,2_5,533.2
4,3_7,536
5,4_9,608.2
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,2_3,638.2
2,4_6,630.8
3,2_5,533.2
4,3_7,536
5,3_8,577
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,7_8,747.2
2,2_4,572.2
3,6_9,623.6
4,4_8,573.8
5,2_7,542
6,1_7,555
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,3_5,634.8
3,4_7,646.2
4,4_8,573.8
5,4_9,608.2
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,1_2,593.4
2,7_9,645.4
3,1_4,586.8
4,5_9,637
5,4_9,608.2
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,6_7,809
2,5_7,627.8
3,6_9,623.6
4,2_6,570
5,2_7,542
6,1_7,555
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,3_5,634.8
3,5_8,605.6
4,2_6,570
5,2_7,542
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,2_3,638.2
2,4_6,630.8
3,5_8,605.6
4,4_8,573.8
5,1_6,600.8
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,2_3,638.2
2,4_6,630.8
3,6_9,623.6
4,3_7,536
5,1_6,600.8
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,3_4,582.8
2,4_6,630.8
3,6_9,623.6
4,3_7,536
5,4_9,608.2
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,8_9,717.75
2,7_9,645.4
3,1_4,586.8
4,3_7,536
5,3_8,577
6,1_7,555
7,1_8,573
8,1_9,532.4
1,3_4,582.8
2,6_8,671
3,1_4,586.8
4,2_6,570
5,3_8,577
6,1_7,555
7,1_8,573
8,1_9,532.4
1,7_8,747.2
2,5_7,627.8
3,1_4,586.8
4,1_5,639.6
5,3_8,577
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,4_5,674
2,7_9,645.4
3,6_9,623.6
4,5_9,637
5,1_6,600.8
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,4_5,674
2,2_4,572.2
3,3_6,660.6
4,2_6,570
5,2_7,542
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,7_8,747.2
2,6_8,671
3,4_7,646.2
4,4_8,573.8
5,2_7,542
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,1_3,610.4
3,1_4,586.8
4,1_5,639.6
5,3_8,577
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,7_8,747.2
2,1_3,610.4
3,6_9,623.6
4,1_5,639.6
5,1_6,600.8
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,6_7,809
2,6_8,671
3,6_9,623.6
4,4_8,573.8
5,4_9,608.2
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,7_8,747.2
2,7_9,645.4
3,5_8,605.6
4,3_7,536
5,4_9,608.2
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,4_5,674
2,3_5,634.8
3,4_7,646.2
4,1_5,639.6
5,4_9,608.2
6,1_7,555
7,1_8,573
8,1_9,532.4
1,3_4,582.8
2,6_8,671
3,6_9,623.6
4,1_5,639.6
5,3_8,577
6,1_7,555
7,1_8,573
8,1_9,532.4
1,5_6,701.2
2,7_9,645.4
3,5_8,605.6
4,4_8,573.8
5,1_6,600.8
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,4_5,674
2,4_6,630.8
3,6_9,623.6
4,3_7,536
5,1_6,600.8
6,1_7,555
7,1_8,573
8,1_9,532.4
1,8_9,717.75
2,6_8,671
3,4_7,646.2
4,4_8,573.8
5,2_7,542
6,1_7,555
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,4_6,630.8
3,2_5,533.2
4,3_7,536
5,4_9,608.2
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,7_8,747.2
2,3_5,634.8
3,5_8,605.6
4,1_5,639.6
5,2_7,542
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,5_6,701.2
2,7_9,645.4
3,4_7,646.2
4,5_9,637
5,3_8,577
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,5_6,701.2
2,3_5,634.8
3,2_5,533.2
4,4_8,573.8
5,3_8,577
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,7_8,747.2
2,5_7,627.8
3,4_7,646.2
4,5_9,637
5,3_8,577
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,1_2,593.4
2,3_5,634.8
3,3_6,660.6
4,4_8,573.8
5,1_6,600.8
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,7_8,747.2
2,7_9,645.4
3,2_5,533.2
4,4_8,573.8
5,2_7,542
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,7_8,747.2
2,6_8,671
3,4_7,646.2
4,4_8,573.8
5,4_9,608.2
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,4_5,674
2,2_4,572.2
3,3_6,660.6
4,3_7,536
5,1_6,600.8
6,1_7,555
7,1_8,573
8,1_9,532.4
1,8_9,717.75
2,1_3,610.4
3,4_7,646.2
4,4_8,573.8
5,3_8,577
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,2_4,572.2
3,3_6,660.6
4,1_5,639.6
5,3_8,577
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,3_4,582.8
2,6_8,671
3,1_4,586.8
4,5_9,637
5,2_7,542
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,3_5,634.8
3,4_7,646.2
4,4_8,573.8
5,4_9,608.2
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,7_8,747.2
2,7_9,645.4
3,5_8,605.6
4,1_5,639.6
5,2_7,542
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,3_4,582.8
2,6_8,671
3,1_4,586.8
4,5_9,637
5,1_6,600.8
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,2_3,638.2
2,7_9,645.4
3,6_9,623.6
4,3_7,536
5,2_7,542
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,8_9,717.75
2,1_3,610.4
3,1_4,586.8
4,1_5,639.6
5,2_7,542
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,1_2,593.4
2,6_8,671
3,1_4,586.8
4,1_5,639.6
5,3_8,577
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,1_2,593.4
2,6_8,671
3,6_9,623.6
4,2_6,570
5,2_7,542
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,8_9,717.75
2,6_8,671
3,3_6,660.6
4,4_8,573.8
5,1_6,600.8
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,4_5,674
2,1_3,610.4
3,5_8,605.6
4,5_9,637
5,1_6,600.8
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,7_8,747.2
2,6_8,671
3,5_8,605.6
4,2_6,570
5,4_9,608.2
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,1_2,593.4
2,6_8,671
3,4_7,646.2
4,5_9,637
5,2_7,542
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,4_5,674
2,5_7,627.8
3,3_6,660.6
4,1_5,639.6
5,4_9,608.2
6,1_7,555
7,1_8,573
8,1_9,532.4
1,3_4,582.8
2,6_8,671
3,4_7,646.2
4,2_6,570
5,1_6,600.8
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,3_4,582.8
2,5_7,627.8
3,3_6,660.6
4,4_8,573.8
5,2_7,542
6,3_9,610.6
7,2_9,673.8
8,1_9,532.4
1,8_9,717.75
2,4_6,630.8
3,3_6,660.6
4,1_5,639.6
5,1_6,600.8
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,3_4,582.8
2,7_9,645.4
3,1_4,586.8
4,1_5,639.6
5,1_6,600.8
6,1_7,555
7,1_8,573
8,1_9,532.4
1,4_5,674
2,1_3,610.4
3,6_9,623.6
4,2_6,570
5,1_6,600.8
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,1_2,593.4
2,7_9,645.4
3,2_5,533.2
4,1_5,639.6
5,2_7,542
6,1_7,555
7,1_8,573
8,1_9,532.4
1,6_7,809
2,4_6,630.8
3,2_5,533.2
4,3_7,536
5,1_6,600.8
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,3_4,582.8
2,1_3,610.4
3,1_4,586.8
4,3_7,536
5,2_7,542
6,3_9,610.6
7,1_8,573
8,1_9,532.4
1,6_7,809
2,2_4,572.2
3,1_4,586.8
4,2_6,570
5,4_9,608.2
6,2_8,539.4
7,1_8,573
8,1_9,532.4
1,7_8,747.2
2,5_7,627.8
3,1_4,586.8
4,4_8,573.8
5,4_9,608.2
6,1_7,555
7,2_9,673.8
8,1_9,532.4
1,6_7,809
2,2_4,572.2
3,6_9,623.6
4,4_8,573.8
5,2_7,542
6,2_8,539.4
7,2_9,673.8
8,1_9,532.4
1,5_6,701.2
2,7_9,645.4
